key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_13.rt,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,6,,,,,,,,,,Task,5,(2x3) + 0,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,0,0,0,4,1,[3.002899999856936],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,0,,,,,,,,,,Task,33,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,0,0,0,32,1,[4.052400000095304],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mzpzkq,"[""m"",""z"",""p"",""z"",""k"",""q""]",0,"[4.164700000047674,4.788900000095396,5.660100000143075,8.96140000009541,9.736200000047688,10.343700000047647,11.017700000047626]",1,MZPZKQ,5,0,5,0,1,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,8,,,,,,,,,,Task,39,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""8""]",1,0,0,0,38,1,[4.449100000143062],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,1,,,,,,,,,,Task,1,(12/6) - 1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,0,0,0,0,1,[2.3222999999522926],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,3,,,,,,,,,,Task,16,(3x8) - 15,9,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,"[""3""]",0,0,0,0,15,1,[3.665299999952367],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,4,,,,,,,,,,Task,28,(2x5) - 6,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,1,1,27,1,[3.080100000143034],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,0,,,,,,,,,,Task,17,(2x3) - 6,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,0,0,0,16,1,[2.74320000004775],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,1,,,,,,,,,,Task,34,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,0,0,0,33,1,[3.3870000000000573],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,5,,,,,,,,,,Task,12,(4x4) - 11,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""5""]",1,0,0,0,11,1,[3.5487000000476883],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,4,,,,,,,,,,Task,21,(10/2) - 1,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,0,0,0,20,1,[3.0937000000476473],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brvcnvm,"[""b"",""r"",""v"",""c"",""n"",""v"",""m""]",0,"[3.4953000001908094,4.431900000095425,5.530900000095357,7.151900000095452,8.450100000143038,9.544900000095367,10.655000000000086,14.037400000095431]",1,BRVCNVM,6,0,6,0,1,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,8,,,,,,,,,,Task,32,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""8""]",1,0,0,0,31,1,[4.289500000000089],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,3,,,,,,,,,,Task,35,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""3""]",1,0,0,0,34,1,[3.402499999999918],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,6,,,,,,,,,,Task,13,(3x4) - 6,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,0,0,0,12,1,[2.5179000000954375],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,6,,,,,,,,,,Task,30,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,0,0,0,29,1,[4.089700000047742],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,6,,,,,,,,,,Task,37,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,0,0,0,36,1,[2.600500000000011],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,0,,,,,,,,,,Task,25,(10/5) - 2,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,0,0,0,24,1,[2.1171000001429547],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,9,,,,,,,,,,Task,24,(2x2) + 5,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,0,0,0,23,1,[1.908699999809187],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,2,,,,,,,,,,Task,10,(2x5) - 8,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""2""]",1,0,0,0,9,1,[3.00490000009529],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mhqksnhj,"[""m"",""h"",""q"",""k"",""s"",""n"",""h"",""j""]",0,"[4.0534999999999854,4.981200000047693,5.668400000095403,8.373900000095318,9.047400000095308,9.294900000095367,12.951900000095407,13.016200000047661,14.184800000190762]",1,MHQKSNHJ,7,0,7,0,1,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,8,,,,,,,,,,Task,39,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""8""]",1,0,0,0,38,1,[3.53509999990456],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,5,,,,,,,,,,Task,29,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""5""]",1,0,0,0,28,1,[5.232799999952363],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,2,,,,,,,,,,Task,2,(2x2) - 2,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""2""]",1,0,0,0,1,1,[2.405999999999949],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,3,,,,,,,,,,Task,3,(2x3) - 3,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""3""]",1,0,0,0,2,1,[4.6740999999046835],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,9,,,,,,,,,,Task,7,(3x7) - 12,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,0,0,0,6,1,[5.051600000143139],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,3,,,,,,,,,,Task,27,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""3""]",1,0,0,0,26,1,[3.261600000143062],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,6,,,,,,,,,,Task,13,(3x4) - 6,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,0,0,0,12,1,[2.9115000000000464],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,7,,,,,,,,,,Task,30,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,"[""7""]",0,0,0,0,29,1,[3.660299999952258],,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,606c8251cc2f9b7aa4224814,53,Kobieta,2022-06-11_08h31.26.366,task,2021.1.4,Win32,59.22416346,6299f149e92ead563fba08ef,62a4426628846c6c07142dba,,,,,,,,,,,,,1,,,,,,,,,,Task,9,(3x7) - 20,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,0,1,1,8,1,[2.683499999999981],,,,,,,,,,,,,,,,,,,,,,,,,,
