key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,processing_score,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dwjjkngvrbm,"[""d"",""w"",""j"",""j"",""k"",""n"",""g"",""v"",""r"",""b"",""m""]",0,"[4.922900000000482,5.6404999999999745,7.6382000000003245,8.556900000000496,9.48970000000054,9.838500000000295,10.20759999999973,13.070999999999913,14.597000000000207,15.738099999999577,16.088400000000547,16.77370000000019]",1,DWJJKNGVRBM,9,0,9,0,1,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Task,5,(2x3) + 0,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,[2.549399999999423],0,0,0,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Task,5,(2x3) + 0,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,[2.5372999999999593],0,0,0,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,Task,14,(2x2) + 3,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""7""]",1,[3.085200000000441],0,0,0,13,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Task,8,(1x5) - 5,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,[1.8005000000002838],0,0,0,7,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Task,23,(2x3) + 2,8,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""8""]",1,[2.3161000000004606],0,0,0,22,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,Task,31,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""7""]",1,[11.320099999999456],0,0,0,30,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,11,(18/3) - 2,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,[19.88359999999966],0,0,0,10,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Task,30,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,[11.61069999999927],0,0,0,29,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Task,8,(1x5) - 5,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,[1.9119000000000597],0,0,0,7,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,Task,35,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""3""]",1,[2.199899999999616],0,0,0,34,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Task,33,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""0""]",1,[1.8514000000004671],0,0,0,32,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,21,(10/2) - 1,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,[8.266200000000026],0,0,0,20,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bjpvwrlvtjvd,"[""b"",""j"",""p"",""v"",""w"",""r"",""l"",""v"",""t"",""j"",""v"",""d""]",0,"[4.871699999999237,6.005500000000211,7.105000000000018,8.58680000000004,9.754699999999502,11.303099999999631,12.108299999999872,14.16379999999981,15.30099999999993,16.00439999999935,17.021899999999277,17.474099999999908,18.375699999999142]",1,BJPVWRLVTJVD,10,0,10,0,1,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Task,40,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,[3.994100000000344],0,0,0,39,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,Task,14,(2x2) + 3,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""7""]",1,[2.3175999999998567],0,0,0,13,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Task,40,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",1,[2.372299999999541],0,0,0,39,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Task,13,(3x4) - 6,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,[3.8299999999999272],0,0,0,12,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Task,21,(10/2) - 1,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""4""]",1,[8.566200000000208],0,0,0,20,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,Task,20,(18/9) + 1,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""3""]",1,[6.6744000000003325],0,0,0,19,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Task,37,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""6""]",1,[13.199200000000474],0,0,0,36,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,Task,31,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""7""]",1,[6.637699999999768],0,0,0,30,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,Task,25,(10/5) - 2,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,"[""9""]",0,[15.567000000000007],0,0,0,24,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,Task,6,(12/2) + 1,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""7""]",1,[10.799999999999727],0,1,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,Task,22,(3x1) + 2,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""5""]",1,[3.124300000000858],0,0,0,21,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,Task,18,(16/4) - 3,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,[8.172700000000077],0,0,0,17,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,Task,22,(3x1) + 2,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""5""]",1,[2.0216999999997824],0,0,0,21,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,Task,1,(12/6) - 1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"[""1""]",1,[8.271099999999933],0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5d0f4380e0392a00170d8def,57,Mężczyzna,2022-06-04_08h09.56.562,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,629af719d1930bdf59e767e5,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,,,,,,,,,,,,,
